Date,Open,High,Low,Close,Adj Close,Volume
2018-10-24,138.52,140.11,137.17,137.47,137.47,8279166
2018-10-25,137.46,139.09,135.05,138.47,138.47,9720715
2018-10-26,137.94,139.3,135.33,136.97,136.97,11371401
2018-10-29,136.99,139.1,136.22,137.55,137.55,6783049
2018-10-30,137.93,141.1,137,140.75,140.75,9646224
2018-10-31,141,141.43,139.61,139.99,139.99,9968941
2018-11-01,140.07,141.58,139.85,140.82,140.82,6913461
2018-11-02,141.97,142,139.66,140.68,140.68,7673303
2018-11-05,141,142.74,139,142.2,142.2,5601398
2018-11-06,141.53,142.83,141.06,142.57,142.57,5798915
2018-11-07,143.1,144.87,142.97,144.75,144.75,7173590
2018-11-08,144.31,145.79,144,145.3,145.3,5497130
2018-11-09,145.04,145.74,144.38,145.34,145.34,5343206
2018-11-12,144.99,146.24,144.73,145.62,145.62,7013577
2018-11-13,146.19,146.75,143.42,144.68,144.68,7432438
2018-11-14,145.02,145.31,143.56,144.25,144.25,6433077
2018-11-15,143.41,144.51,142.48,144.5,144.5,6658019
2018-11-16,144.71,146.74,144.55,145.99,145.99,8494311
2018-11-19,146.43,148.44,146.37,147.73,147.73,8714662
2018-11-20,147.5,148.75,146.35,146.45,146.45,8937990
2018-11-21,146.23,146.23,140.78,141.99,141.99,10275810
2018-11-23,141.85,142.73,141.6,142.23,142.23,3404882
2018-11-26,142,142.05,140.72,141.37,141.37,7590941
2018-11-27,140.57,143.35,139.66,143.22,143.22,5965608
2018-11-28,143.83,146.56,143.36,146.44,146.44,8411383
2018-11-29,145.62,147.2,144.84,145.85,145.85,6900046
2018-11-30,145.34,147,145.1,146.9,146.9,12517550
2018-12-03,145.57,146.63,144.94,146.21,146.21,8826313
2018-12-04,146.32,148.99,145.82,146.03,146.03,9803458
2018-12-06,144.5,146.45,142.79,145.91,145.91,11572488
2018-12-07,145.49,147.34,144.12,145.43,145.43,9444459
2018-12-10,145.39,145.88,142.38,145.26,145.26,6848441
2018-12-11,146.29,148.21,145.79,146.5,146.5,9857360
2018-12-12,147,148.49,147,147.1,147.1,8869173
2018-12-13,146.96,148.59,146.8,147.84,147.84,6008330
2018-12-14,144.34,145.38,130.2,133,133,58140194
2018-12-17,128.32,131.65,126.83,129.14,129.14,36933136
2018-12-18,132.05,132.8,129.2,130.42,130.42,24640095
2018-12-19,129.87,131.35,127.09,127.61,127.61,21232073
2018-12-20,127.72,129.75,126.76,128.27,128.27,16609606
2018-12-21,127.8,130.6,127.12,128.09,128.09,19732933
2018-12-24,127.3,128,121,122.84,122.84,7531885
2018-12-26,123.42,126.76,122.01,126.71,126.71,9253404
2018-12-27,125.87,127.41,123.07,127.41,127.41,9918687
2018-12-28,127.91,128.75,126.75,127.27,127.27,6537240
2018-12-31,128.18,129.55,127.42,129.05,129.05,7409858
2019-01-02,128.13,128.38,126.28,127.75,127.75,7631672
2019-01-03,128.14,128.27,125.36,125.72,125.72,8654685
2019-01-04,127.12,128.65,126.73,127.83,127.83,8831997
2019-01-07,127.63,128.35,126.8,127.01,127.01,8404653
2019-01-08,128.18,130.5,127.73,129.96,129.96,9351570
2019-01-09,129.83,130.24,128.33,128.93,128.93,7403525
2019-01-10,127.69,129.89,127.69,129.71,129.71,6224419
2019-01-11,129,129.84,128.31,129.75,129.75,5300666
2019-01-14,128.74,128.96,127.59,128.28,128.28,7374457
2019-01-15,128.52,129.49,127.65,129.36,129.36,5194405
2019-01-16,129.41,129.41,127.9,128.04,128.04,6264150
2019-01-17,127.71,129.52,127.46,129.09,129.09,7631960
2019-01-18,129.9,131.18,129.45,130.69,130.69,10592972
2019-01-22,128.2,129.5,127.01,128.8,128.8,10568128
2019-01-23,128.5,129.3,127.93,128.8,128.8,9267966
2019-01-24,128.49,128.7,125,127.03,127.03,9917100
2019-01-25,128.13,128.45,127.18,128.23,128.23,7585947
2019-01-28,127.81,129.15,127.29,128.99,128.99,6927661
2019-01-29,128.95,130.47,128.5,130.33,130.33,6669289
2019-01-30,130.37,132.19,130.3,131.64,131.64,7299455
2019-01-31,131.63,135.19,130.87,133.08,133.08,17298062
2019-02-01,134.02,134.69,133.47,134.2,134.2,9575150
2019-02-04,133.96,134.15,132.21,132.88,132.88,7759043
2019-02-05,133.52,133.88,132.75,132.88,132.88,6449787
2019-02-06,133.08,133.57,132.3,133,133,5066324
2019-02-07,132.45,132.64,131.53,132.05,132.05,6085346
2019-02-08,131.95,132.46,131.54,132.4,132.4,4436768
2019-02-11,132.31,132.67,131.26,132,132,4962617
2019-02-12,132.08,134.3,132.08,134.16,134.16,6262320
2019-02-13,134.07,134.98,133.21,134.45,134.45,7902181
2019-02-14,134.3,134.82,133.35,134.31,134.31,3910454
2019-02-15,135.19,136.41,135.01,136.38,136.38,6665038
2019-02-19,136.14,136.38,135.63,135.69,135.69,5935948
2019-02-20,135.97,136.73,135.73,136.35,136.35,6089752
2019-02-21,134.98,135.79,134.27,135.42,135.42,6665481
2019-02-22,135.29,136.64,134.82,136.6,136.6,5223858
2019-02-25,136.35,137.49,135.86,136.2,136.2,6846581
2019-02-26,136.44,136.96,136.05,136.11,136.11,5106878
2019-02-27,135.52,136.25,135.39,135.87,135.87,4378066
2019-02-28,135.95,137.95,135.69,136.64,136.64,10133160
2019-03-01,137.22,138.61,137.01,138.35,138.35,5641586
2019-03-04,138.85,139.41,137.51,138.48,138.48,8378067
2019-03-05,138.81,139.14,138.36,138.77,138.77,6568870
2019-03-06,139.47,139.65,138.6,139.09,139.09,6236946
2019-03-07,138.53,139.12,137.7,138.24,138.24,6100380
2019-03-08,138.09,139.3,136.42,138.06,138.06,7061904
2019-03-11,138.11,139.03,137.52,138.56,138.56,6150442
2019-03-12,138.65,140,138.5,139.18,139.18,5553235
2019-03-13,139.59,139.84,139.02,139.41,139.41,6446942
2019-03-14,138.34,138.8,137.94,138.02,138.02,8493603
2019-03-15,138,138.26,136.83,137.6,137.6,11922855
2019-03-18,137.65,137.78,136.72,137.17,137.17,7369629
2019-03-19,137.61,138.82,137.47,138.44,138.44,5882503
2019-03-20,138.33,138.51,136.65,137.29,137.29,5475863
2019-03-21,137,138.78,136.95,138.1,138.1,5765119
2019-03-22,137.75,138.39,136.86,136.91,136.91,6528782
2019-03-25,136.91,137.01,135.74,136.61,136.61,4500368
2019-03-26,136.93,139.27,136.93,138.57,138.57,4758846
2019-03-27,138.59,139.48,138.07,138.7,138.7,6764854
2019-03-28,139.06,139.46,138.71,138.88,138.88,4602073
2019-03-29,139.28,139.88,138.88,139.79,139.79,7168449
2019-04-01,139.99,140.29,138.74,138.98,138.98,5885401
2019-04-02,139.01,139.01,136.91,137.71,137.71,5517817
2019-04-03,138.2,138.24,136.87,137.17,137.17,5947020
2019-04-04,136.87,137.01,135.13,135.57,135.57,5844786
2019-04-05,136.04,136.58,135.7,136.18,136.18,4759699
2019-04-08,136.05,136.51,135.7,136.14,136.14,4330048
2019-04-09,136,136.26,134.56,135.57,135.57,5210317
2019-04-10,135.89,136.13,135.33,135.58,135.58,4194170
2019-04-11,135.96,136.18,134.42,135.21,135.21,4485211
2019-04-12,135.22,136.35,134.75,135.98,135.98,5756816
2019-04-15,136,136.79,135.8,136.52,136.52,5380891
2019-04-16,138.32,140.7,137.56,138.02,138.02,10745724
2019-04-17,139,140.15,137.67,138.52,138.52,9543743
2019-04-18,139.35,140.24,135.75,137.52,137.52,10485289
2019-04-22,136.98,138.49,136.46,137.83,137.83,4666537
2019-04-23,137.42,140.85,137.25,139.9,139.9,5790482
2019-04-24,139.65,140.14,138.86,139.2,139.2,5676338
2019-04-25,138.52,139.77,137.96,139.65,139.65,5218088
2019-04-26,139.88,140.52,139.31,140.39,140.39,4613583
2019-04-29,140.35,140.43,139.58,139.84,139.84,4275158
2019-04-30,140.19,141.45,138.96,141.2,141.2,6003702
2019-05-01,140.95,142.35,139.75,141.95,141.95,6656335
2019-05-02,141.91,142.15,140.12,141.28,141.28,8835587
2019-05-03,141.29,142.09,141.08,142.01,142.01,5281630
2019-05-06,140.25,142.24,139.93,142.09,142.09,5818880
2019-05-07,140.82,141.38,139.06,139.97,139.97,6606664
2019-05-08,140.2,140.92,139.7,139.79,139.79,4667257
2019-05-09,138.95,139.32,137.64,138.73,138.73,5604201
2019-05-10,138.43,139.25,136.41,139.05,139.05,4771626
2019-05-13,137.85,138.06,136.53,137.2,137.2,5560421
2019-05-14,137.04,137.84,136.73,136.82,136.82,7179438
2019-05-15,136.9,137.49,135.33,136.91,136.91,6429352
2019-05-16,137.39,139.19,136.97,138.21,138.21,6857180
2019-05-17,137,139.03,136.86,138.61,138.61,6915286
2019-05-20,138.61,138.96,137.68,138.42,138.42,4771127
2019-05-21,139.12,139.57,138.08,138.12,138.12,4859048
2019-05-22,138.35,138.95,137.49,138.76,138.76,5456839
2019-05-23,138.5,139.85,137.67,139.79,139.79,6951797
2019-05-24,139.5,139.5,138.56,138.85,138.85,5473499
2019-05-28,139,140.49,137,137.07,137.07,11919579
2019-05-29,135.89,135.89,128.52,131.33,131.33,23247405
2019-05-30,131.44,132.82,131.17,132.11,132.11,7361016
2019-05-31,131.52,132,129.61,131.15,131.15,7810987
2019-06-03,131.5,132.4,131.04,131.44,131.44,8434761
2019-06-04,132.6,134.3,132.58,133.73,133.73,6649100
2019-06-05,134.7,135.13,133.86,134.38,134.38,6860551
2019-06-06,134.9,137.66,134.59,136.68,136.68,9115846
2019-06-07,137.59,139.59,137.14,138.55,138.55,6533960
2019-06-10,138.6,139.15,137.6,139.02,139.02,4994790
2019-06-11,139.68,140.66,139.5,139.78,139.78,8230527
2019-06-12,140.3,142.91,140.3,141.68,141.68,9216636
2019-06-13,141.72,141.95,140.21,140.71,140.71,7500807
2019-06-14,141.23,141.49,140.04,140.09,140.09,6548166
2019-06-17,140,140.24,139.21,139.44,139.44,5562791
2019-06-18,140.56,140.93,139.79,140.23,140.23,7122711
2019-06-19,140.01,140.97,139.91,140.45,140.45,6393620
2019-06-20,141.25,142.4,141,142.21,142.21,7335833
2019-06-21,141.46,142.43,141.01,142.09,142.09,11272212
2019-06-24,142.42,143.7,142.09,143.06,143.06,5894683
2019-06-25,143.27,144.98,143.19,144.24,144.24,7517135
2019-06-26,143.85,143.85,140.76,141.85,141.85,7674128
2019-06-27,142.23,142.5,140.6,140.69,140.69,5233481
2019-06-28,140.74,141.1,138.51,139.28,139.28,12792462
2019-07-01,140.2,140.26,138.72,139.36,139.36,5875080
2019-07-02,139.22,140.03,138.69,140.03,140.03,4501207
2019-07-03,141,142.18,140.79,142.14,142.14,3436339
2019-07-05,141.74,141.86,140.37,140.57,140.57,4652419
2019-07-08,140.12,141.08,139.64,140.97,140.97,4078372
2019-07-09,141.46,142.47,140.91,141.41,141.41,4217453
2019-07-10,141.78,141.99,140.67,141.21,141.21,4874373
2019-07-11,140.94,141.21,139.02,140.11,140.11,5817412
2019-07-12,140.12,140.12,132.32,134.3,134.3,17780111
2019-07-15,135.39,136.36,134.45,134.71,134.71,10038224
2019-07-16,132.93,133.83,131.75,132.5,132.5,10214538
2019-07-17,132.49,133.58,131.41,131.86,131.86,8862093
2019-07-18,132.13,132.51,131.17,132.07,132.07,6203739
2019-07-19,132.25,132.39,130.19,130.31,130.31,8340239
2019-07-22,130,130.15,127.84,128.64,128.64,12625513
2019-07-23,128.61,129.45,128.16,128.84,128.84,5803625
2019-07-24,128.88,129.79,128.57,129.78,129.78,6838620
2019-07-25,130.06,131.53,129.67,131.12,131.12,8897902
2019-07-26,131.3,131.3,130.49,130.73,130.73,4894714
2019-07-29,131,133.31,130.21,133.02,133.02,7831982
2019-07-30,132.47,132.49,131.27,132.08,132.08,5509621
2019-07-31,131.64,132,130.18,130.22,130.22,8559201
2019-08-01,130.26,130.74,129.02,130.29,130.29,7870738
2019-08-02,130.86,131.47,129.77,131.07,131.07,6574944
2019-08-05,130.91,131.46,129.01,130.16,130.16,9480016
2019-08-06,130.34,131.22,129.59,130.77,130.77,7880567
2019-08-07,129.36,130.91,128.19,130.21,130.21,6771743
2019-08-08,130.98,131.95,130.23,131.68,131.68,5260533
2019-08-09,131.8,132.76,131.23,132.04,132.04,4677327
2019-08-12,131.5,132.7,131.29,131.93,131.93,7105941
2019-08-13,132.3,134.1,132,133.42,133.42,5101835
2019-08-14,132.53,132.54,130.13,130.26,130.26,7736420
2019-08-15,130.17,131.07,129.25,130.54,130.54,7251225
2019-08-16,131.47,131.67,130.6,131.36,131.36,5858866
2019-08-19,132.5,132.57,131.82,132.25,132.25,4958004
2019-08-20,131.96,132.66,130.46,130.6,130.6,7302016
2019-08-21,131.7,132.41,130.85,131.53,131.53,6914009
2019-08-22,131.6,132.13,130.8,131.27,131.27,7213567
2019-08-23,131.07,131.26,127.13,127.73,127.73,15714753
2019-08-26,127.42,128.08,126.63,127.8,127.8,8916621
2019-08-27,129.88,132.4,129.1,129.64,129.64,20186781
2019-08-28,127.86,128.87,127.01,128.68,128.68,9885221
2019-08-29,128.84,129.2,126.83,128.24,128.24,6750113
2019-08-30,128.27,129.1,127.62,128.36,128.36,7371134
2019-09-03,127.99,128.98,127.51,128.74,128.74,5710249
2019-09-04,129.49,129.59,128.08,128.86,128.86,4821460
2019-09-05,129.9,129.9,128.31,128.58,128.58,4754074
2019-09-06,128.88,129.23,128.07,128.21,128.21,6758329
2019-09-09,128,128.16,126.59,126.95,126.95,7684665
2019-09-10,127.34,129.55,126.34,129.55,129.55,8239733
2019-09-11,129.86,131.28,129.08,131.17,131.17,6203628
2019-09-12,131.36,131.77,130.06,130.43,130.43,5250032
2019-09-13,131.33,131.57,129.96,130.78,130.78,5369774
2019-09-16,130.11,130.75,129.33,129.54,129.54,5101689
2019-09-17,129.6,130.5,129.11,129.67,129.67,5002870
2019-09-18,129.9,130.56,128.78,130.41,130.41,4450707
2019-09-19,129.63,131.19,129.36,130.11,130.11,4857275
2019-09-20,131,132,130.29,131.65,131.65,12335326
2019-09-23,131.02,132.05,130.49,131.74,131.74,5422371
2019-09-24,132.1,132.78,131.34,131.55,131.55,7131472
2019-09-25,131.5,131.57,130.23,130.99,130.99,4569635
2019-09-26,131.09,131.31,128.03,128.85,128.85,7706003
2019-09-27,128.61,129.4,126.7,128.6,128.6,6006690
2019-09-30,129.07,130.28,129,129.38,129.38,6825489
2019-10-01,130.02,130.8,129.77,129.99,129.99,7706218
2019-10-02,132.76,134.7,131.22,132,132,12088624
2019-10-03,131.64,132.37,130.01,131.19,131.19,7413819
2019-10-04,131.34,133.72,131.25,133.66,133.66,7240361
2019-10-07,133.09,133.82,132.14,133.16,133.16,5437161
2019-10-08,132.45,133.26,131.49,131.84,131.84,7926938
2019-10-09,131.14,131.25,128.52,129.22,129.22,7855174
2019-10-10,128.95,130.12,128.63,129.06,129.06,5265916
2019-10-11,131.14,132.62,130.82,131.33,131.33,7187687
2019-10-14,131.36,131.36,130.42,130.72,130.72,5851866
2019-10-15,133,134.25,132.1,132.84,132.84,10048879
2019-10-16,134.9,136.59,133.8,135.17,135.17,12463867
2019-10-17,135.96,137.49,135.65,136.17,136.17,8612673
2019-10-18,133.31,134.39,127.7,127.7,127.7,25879463
2019-10-21,128.67,129.67,127.06,128.02,128.02,14107414
2019-10-22,128.76,130.54,128.09,129.2,129.2,7625647
2019-10-23,129.66,130.48,129.07,129.9,129.9,6722254
2019-10-24,130.42,130.58,126.1,127.5,127.5,12146358
2019-10-25,127.83,129.1,127.31,128.35,128.35,6947250
2019-10-28,128.62,130,128.51,129.18,129.18,7876303
2019-10-29,129.7,129.97,128.56,129.12,129.12,4506298
2019-10-30,133.3,133.53,131.73,132.84,132.84,9627603
2019-10-31,132.38,132.84,130.89,132.04,132.04,7686682
2019-11-01,132.05,133,131.14,131.2,131.2,5541792
2019-11-04,131.8,131.95,130.09,130.23,130.23,6140323
2019-11-05,130.53,131.47,129.68,130.42,130.42,6257266
2019-11-06,130.42,131.48,129.7,130.96,130.96,5450031
2019-11-07,131.73,132.38,131.01,131.43,131.43,5874081
2019-11-08,131.3,133.04,130.97,133,133,5003528
2019-11-11,132.27,132.52,131.33,131.98,131.98,4371362
2019-11-12,132,132.09,131.02,131.35,131.35,5229157
2019-11-13,131.04,131.49,130.72,131.27,131.27,5921414
2019-11-14,131.03,131.36,130.14,130.96,130.96,4217472
2019-11-15,131.25,134.97,130.78,134.94,134.94,10495624
2019-11-18,134.22,135.69,132.66,134.83,134.83,9293614
2019-11-19,135,135.19,134.21,134.82,134.82,5192243
2019-11-20,135.11,136.34,134.07,135.94,135.94,7600882
2019-11-21,135.94,136.85,135,136.44,136.44,6424868
2019-11-22,136.65,138.63,136.5,138.07,138.07,9235894
2019-11-25,137.06,137.65,136.24,137.18,137.18,6111909
2019-11-26,136.47,137.34,135.15,137.17,137.17,10637413
2019-11-27,137.16,138.25,136.9,137.75,137.75,5522951
2019-11-29,137.6,138.27,136.94,137.49,137.49,3278854
2019-12-02,137.72,137.85,136.85,137.36,137.36,4717317
2019-12-03,136.91,137.45,136.16,137.16,137.16,6419310
2019-12-04,138.5,139.74,138.04,139.38,139.38,7257393
2019-12-05,139.35,139.75,137.95,139.56,139.56,5473037
2019-12-06,139.46,141.58,139.46,140.38,140.38,6640534
2019-12-09,140.39,140.81,140.06,140.5,140.5,4260566
2019-12-10,140.8,141,139.91,139.99,139.99,5310783
2019-12-11,140.93,141.98,140.63,140.98,140.98,6631591
2019-12-12,141.32,142.06,140.73,141.34,141.34,5012506
2019-12-13,141.1,141.8,140.31,141.38,141.38,4257231
2019-12-16,141.73,142.85,141.49,141.79,141.79,5353158
2019-12-17,143,144.05,142.52,143.56,143.56,10724074
2019-12-18,143.72,143.88,142.74,143.19,143.19,7849413
2019-12-19,143.89,145.88,143.61,145.35,145.35,9874889
2019-12-20,146.88,147.84,144.8,146.06,146.06,14532998
2019-12-23,145.74,146.76,145.34,146.44,146.44,6559466
2019-12-24,146,146.01,145.26,145.93,145.93,4238924
2019-12-26,145.97,146.18,145.16,145.83,145.83,3020481
2019-12-27,146.2,146.55,145.54,145.75,145.75,3432686
2019-12-30,145.78,146.2,145.03,145.3,145.3,2923859
2019-12-31,145.1,146.01,144.78,145.87,145.87,4435105
2020-01-02,145.87,146.02,145.08,145.97,145.97,5634469
2020-01-03,143.5,145.37,143,144.28,144.28,5753422
2020-01-06,144,144.2,142.85,144.1,144.1,7731435
2020-01-07,144.01,145.45,141.38,144.98,144.98,7389034
2020-01-08,144.87,145.98,143.7,144.96,144.96,6605775
2020-01-09,145.76,146.03,144.99,145.39,145.39,6112783
2020-01-10,145.75,146.18,144.9,145.06,145.06,5042668
2020-01-13,145.48,145.79,144.72,145.7,145.7,4593819
2020-01-14,145.05,146.61,144.73,146.52,146.52,7038779
2020-01-15,146.4,147.4,146.24,147.01,147.01,4960460
2020-01-16,147.42,148.84,146.2,148.2,148.2,6476379
2020-01-17,148.41,149.41,147.93,149.17,149.17,9083838
2020-01-21,148.58,150.17,148.5,149.27,149.27,9543905
2020-01-22,146.7,149.18,146,148.25,148.25,10305334
2020-01-23,148.04,148.77,146.76,148.53,148.53,8671988
2020-01-24,148.58,148.95,147.93,148.32,148.32,9051933
2020-01-27,147.52,149.46,147,148.75,148.75,7587103
2020-01-28,148.46,150.57,148.15,149.5,149.5,7336636
2020-01-29,149.45,151.19,149.13,150.54,150.54,6288760
2020-01-30,150.03,150.51,149.05,150.36,150.36,6470584
2020-01-31,149.75,150,148.64,148.87,148.87,8651930
2020-02-03,149.42,150.49,149.24,150.17,150.17,5765413
2020-02-04,151.49,152.75,151.2,151.6,151.6,6541584
2020-02-05,151.72,154.02,151.31,153.99,153.99,5980013
2020-02-06,154.25,154.5,152.74,153.53,153.53,6201257
2020-02-07,153.34,153.46,151.55,151.89,151.89,5700295
2020-02-10,151.68,151.91,150.89,151.86,151.86,4836002
2020-02-11,152.29,152.38,151.54,151.99,151.99,3715389
2020-02-12,151.87,152.15,150.92,151.09,151.09,5167069
2020-02-13,150.16,151.04,149.88,150.09,150.09,5480225
2020-02-14,150.56,150.64,149.15,150.13,150.13,5716549
2020-02-18,150.47,150.74,149.06,149.14,149.14,7231010
2020-02-19,149.21,149.76,148.58,148.94,148.94,6115220
2020-02-20,148.61,149.38,147.4,148.37,148.37,7465047
2020-02-21,148.09,150.24,147.54,149.93,149.93,7776835
2020-02-24,146.5,149,145.25,145.91,145.91,10589203
2020-02-25,145.99,146.75,143.83,144.65,144.65,10529373
2020-02-26,145.35,146.22,143.59,143.68,143.68,10094401
2020-02-27,142.56,144.77,138.95,139.12,139.12,12566706
2020-02-28,135.36,137.29,130.82,134.48,134.48,19825528
2020-03-02,134.78,140.13,134.01,140.02,140.02,11508232
2020-03-03,140,140.99,133.1,135.59,135.59,13662451
2020-03-04,137.68,143.64,137.14,143.48,143.48,10560823
2020-03-05,140.8,142.68,139.84,142.01,142.01,11339185
2020-03-06,138.48,143.01,137.41,142.03,142.03,12239093
2020-03-09,136.33,139.68,134.9,136.44,136.44,13848569
2020-03-10,139.97,141.95,134.23,141.64,141.64,12698073
2020-03-11,138.09,138.75,131.5,131.8,131.8,17768062
2020-03-12,127.31,133.76,124.5,125.41,125.41,21539204
2020-03-13,129.32,134.92,124.65,134.29,134.29,20084151
2020-03-16,123.57,133.76,122.43,127.13,127.13,18877918
2020-03-17,128.55,136.77,127.81,136.59,136.59,18911758
2020-03-18,131.02,135.67,128.71,134.96,134.96,17521129
2020-03-19,134.99,134.99,126.15,127.05,127.05,18482336
2020-03-20,126.83,127.44,118.13,119.89,119.89,19785130
2020-03-23,117,118.56,109.16,111.14,111.14,20815226
2020-03-24,118.76,119.65,113.86,119.18,119.18,17604766
2020-03-25,118.91,123.96,116.7,119.4,119.4,13986052
2020-03-26,120.57,127.1,120.38,126.57,126.57,15068646
2020-03-27,121.65,127.62,120.58,123.16,123.16,12133222
2020-03-30,128.46,133.99,127.5,133.01,133.01,21754033
2020-03-31,134.99,135.71,130.05,131.13,131.13,15746124
2020-04-01,127.7,130.23,125.5,128.81,128.81,12606081
2020-04-02,129.12,134,127.22,133.15,133.15,11594456
2020-04-03,132.38,134.79,131.58,134.17,134.17,10071180
2020-04-06,137.01,140.97,135.54,139.76,139.76,14994419
2020-04-07,139.86,142.03,137.26,137.48,137.48,11574254
2020-04-08,137.75,144.13,137.3,143.26,143.26,10758179
2020-04-09,144.01,145.42,140.28,141.23,141.23,11127206
2020-04-13,140,141.49,137.84,139.77,139.77,8153228
2020-04-14,145.42,147.42,144.05,146.03,146.03,13838016
2020-04-15,145.55,147.91,143.54,147.66,147.66,11962259
2020-04-16,148.31,150.68,146.44,149.67,149.67,12181704
2020-04-17,151.99,152.3,149.6,152.02,152.02,10920022
2020-04-20,150.93,153,150.09,151.67,151.67,12226200
2020-04-21,150.12,151.64,148.57,149.68,149.68,9951106
2020-04-22,152.81,155,151.73,152.99,152.99,11518749
2020-04-23,154.25,157,153.7,155.51,155.51,10665024
2020-04-24,155.57,156.3,153.64,154.86,154.86,8654126
2020-04-27,154.81,156.05,154,154.29,154.29,8924048
2020-04-28,151.25,153.1,150.7,151.39,151.39,8558719
2020-04-29,151.38,151.63,149.16,150.24,150.24,9285216
2020-04-30,148.46,150.43,147.16,150.04,150.04,14829596
2020-05-01,149.62,149.67,146.79,148.29,148.29,7308960
2020-05-04,148.77,149.08,147.09,148.27,148.27,7198409
2020-05-05,149,150.78,148.64,149.5,149.5,6562288
2020-05-06,150,150.32,148.04,148.08,148.08,6191594
2020-05-07,149.37,149.53,147.13,147.59,147.59,5571034
2020-05-08,148.92,149.18,147.89,148.7,148.7,4712477
2020-05-11,148.45,150.1,148.12,149.11,149.11,5887489
2020-05-12,150.1,150.34,147.03,147.14,147.14,7039227
2020-05-13,146.08,148.95,146.01,147.13,147.13,6970457
2020-05-14,145.39,147.76,144.26,147.64,147.64,6871412
2020-05-15,147.87,150.48,145.66,150.44,150.44,10340403
2020-05-18,152.49,153.62,150.46,150.52,150.52,7389995
2020-05-19,150.1,151.1,148.4,149.02,149.02,6107256
2020-05-20,149.75,150.39,147.27,147.68,147.68,5713440
2020-05-21,148.5,148.5,145.82,146.71,146.71,6487343
2020-05-22,144.57,146.29,144.06,144.37,144.37,6140899
2020-05-26,146.19,146.44,144.3,144.56,144.56,7072258
2020-05-27,144.32,145.25,143.01,144.89,144.89,7950008
2020-05-28,146.02,148.11,145.81,146.97,146.97,6190582
2020-05-29,147.96,149.35,145.33,148.75,148.75,8505215
2020-06-01,147.29,148.34,146.01,147.19,147.19,6142580
2020-06-02,147.06,148.35,146.12,148.25,148.25,6078311
2020-06-03,148.52,149.14,146.45,148.65,148.65,6339468
2020-06-04,146.8,148.37,145.58,146.73,146.73,8170480
2020-06-05,147.69,149.64,146.6,147.3,147.3,9725441
2020-06-08,145.88,147.61,145.74,146.77,146.77,7555622
2020-06-09,148.25,149.33,145.65,145.96,145.96,8247233
2020-06-10,146.6,150.03,146.6,147.8,147.8,10137069
2020-06-11,148.58,149.17,140.75,140.87,140.87,11913265
2020-06-12,142.84,143.71,140.28,142.15,142.15,8687356
2020-06-15,141,142.4,139.39,141.25,141.25,8655014
2020-06-16,144.09,145.42,142.77,144.46,144.46,7582631
2020-06-17,144.9,145.42,143.47,144.02,144.02,5100095
2020-06-18,142.52,144.12,141.87,143.41,143.41,4797449
2020-06-19,145.79,145.88,143.25,143.83,143.83,12194086
2020-06-22,143.47,143.66,142.03,143.39,143.39,5285631
2020-06-23,143.74,144.08,142.68,142.86,142.86,5921594
2020-06-24,141.49,142.19,138.72,139.82,139.82,8211239
2020-06-25,140.57,140.57,137.54,139.67,139.67,7421160
2020-06-26,139.53,139.6,137.02,137.81,137.81,12849738
2020-06-29,138.74,139.7,137.98,139.04,139.04,5309797
2020-06-30,139.4,141.02,137.84,140.63,140.63,7738296
2020-07-01,140.69,141.39,140.06,140.38,140.38,6175020
2020-07-02,141.25,141.84,140.33,140.97,140.97,5152238
2020-07-06,142.17,143.77,141.88,142.98,142.98,6156354
2020-07-07,141.39,143.97,141.23,142.85,142.85,5622609
2020-07-08,142.87,143.39,141.7,143.27,143.27,6257537
2020-07-09,142.76,144.43,140.58,142.49,142.49,5738564
2020-07-10,142.75,142.87,141.43,142.37,142.37,4282406
2020-07-13,143.61,146.64,143.28,145.21,145.21,6951941
2020-07-14,145.32,148.39,145.26,147.92,147.92,7447125
2020-07-15,149.73,150.21,148.23,148.26,148.26,8512838
2020-07-16,148.68,149.34,146.68,149.25,149.25,9304669
2020-07-17,150,150.58,148.69,149.35,149.35,7444124
2020-07-20,150.23,150.32,148.43,149.6,149.6,6191457
2020-07-21,149.6,151.67,149.5,149.74,149.74,5579687
2020-07-22,149.93,150.41,147.85,150.01,150.01,5910193
2020-07-23,150.21,150.85,149.28,149.61,149.61,6566269
2020-07-24,150.5,150.6,147.03,148.12,148.12,5405867
2020-07-27,147.37,148.92,146.86,147.18,147.18,5675155
2020-07-28,147.4,147.99,146.75,146.83,146.83,4842184
2020-07-29,146.39,147.47,146.07,146.54,146.54,4489147
2020-07-30,147.44,147.5,146.14,146.84,146.84,5922481
2020-07-31,146.66,147.45,143.96,145.76,145.76,8257997
2020-08-03,146.39,147.79,146.15,147.35,147.35,4079755
2020-08-04,146.99,147.22,145.82,147.22,147.22,4162154
2020-08-05,149.1,149.31,147.8,148.4,148.4,5493196
2020-08-06,148.4,149.25,146.5,147.55,147.55,4837865
2020-08-07,147.51,148.65,147.15,148.6,148.6,3635071
2020-08-10,148.86,149.01,147.72,148.03,148.03,4096620
2020-08-11,149.14,149.23,146.37,146.97,146.97,6388389
2020-08-12,147.54,150.24,147.49,149.66,149.66,5258127
2020-08-13,148.54,149.19,147.53,148,148,5155457
2020-08-14,147.61,149.34,147.58,148.24,148.24,4240189
